区域名称,存放地点,资产编码,资产名称,规格型号,数量,单价,总价,购置日期
达高楼,达高楼四楼项目实训室八,13005053,办公椅,黑色网椅,1,250,250.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13005054,办公椅,黑色网椅,1,250,250.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13004598,学生凳,蓝色塑料凳,1,17.8,17.80 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13004599,学生凳,蓝色塑料凳,1,17.8,17.80 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13004600,学生凳,蓝色塑料凳,1,17.8,17.80 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13004601,学生凳,蓝色塑料凳,1,17.8,17.80 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13004602,学生凳,蓝色塑料凳,1,17.8,17.80 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13004603,学生凳,蓝色塑料凳,1,17.8,17.80 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13004604,学生凳,蓝色塑料凳,1,17.8,17.80 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13004605,学生凳,蓝色塑料凳,1,17.8,17.80 ,2019/3/19
达高楼,达高楼四楼项目实训室八,13004606,学生凳,蓝色塑料凳,1,17.8,17.80 ,2019/3/19
达高楼,达高楼四楼项目实训室八,4000068,空调,小天鹅KFR-51LW,1,4350,4350.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,4000069,空调,小天鹅KFR-51LW,1,4350,4350.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001887,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001888,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001889,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001890,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001891,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001892,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001893,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001894,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001895,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001896,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001897,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001898,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001899,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001900,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001901,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001902,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001903,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001904,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001905,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001906,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001907,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001908,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001909,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001910,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001911,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001912,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001913,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001914,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001915,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001916,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001917,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001918,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室八,5001919,电脑,长城一体机I5-7400,1,3900,3900.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004427,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004428,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004429,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004430,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004431,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004432,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004433,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004434,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004435,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004436,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004437,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004438,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004439,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004440,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004441,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004442,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004443,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004444,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004445,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004446,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004447,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004448,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004449,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004450,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004451,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004452,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004453,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004454,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004455,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004456,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004457,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004458,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004459,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004460,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004461,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004462,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004463,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004464,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004465,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004466,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004467,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004468,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004469,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004470,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004471,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004472,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004473,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004474,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004475,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004476,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004477,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004478,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004479,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004480,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004481,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004482,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004483,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004484,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004485,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004486,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004487,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004488,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004489,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004490,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,13004491,电脑桌,1.2米橡白色,1,160,160.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,5005872,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005873,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005874,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005875,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005876,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005877,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005878,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005879,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005880,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005881,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005882,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005883,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005884,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005885,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005886,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005887,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005888,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005889,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005890,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005891,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005892,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005893,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005894,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005895,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005896,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005897,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005898,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005899,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005900,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005901,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005902,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005903,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005904,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005905,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005906,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005907,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005908,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005909,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005910,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005911,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005912,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,5005913,电脑,台式组装,1,4230,4230.00 ,2019/9/12
达高楼,达高楼四楼项目实训室九,4000070,空调,小天鹅KFR-51LW,1,4350,4350.00 ,2019/3/19
达高楼,达高楼四楼项目实训室九,4000071,空调,小天鹅KFR-51LW,1,4350,4350.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002011,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002012,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002013,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002014,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002015,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002016,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002017,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002018,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002019,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002020,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002021,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002023,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002024,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002025,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002026,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002027,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002028,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002029,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002030,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002031,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002032,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002034,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002035,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002036,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002038,电脑,/,1,4000,4000.00 ,2019/3/19
达高楼,达高楼四楼项目实训室十,5002039,电脑,/,1,4000,4000.00 ,2019/3/19
